lat,lon,name,short_name
41.88577925240433,-87.65102461,Sangamon St & Lake St,CHI00242
41.713397484422444,-87.56584167,Oglesby Ave & 100th St,CHI00852
41.870257,-87.639474,Canal St & Taylor St,CHI00532
41.967943,-87.739983,Kenneth Ave & Lawrence Ave,CHI01945
41.946264,-87.731023,Pulaski Rd & Eddy St,CHI00538
41.78008064,-87.61594286,MLK Jr Dr & 63rd St,CHI00564
41.75725,-87.72247,Pulaski Rd & 75th St,CHI01998
41.874053,-87.627716,State St & Harrison St,CHI01774
41.959978,-87.786928,Narragansett Ave & Montrose Ave,CHI01977
41.89766,-87.62351,Michigan Ave & Pearson St,CHI01751
41.76640946,-87.56568757,South Shore Dr & 71st St,CHI02048
41.79430062,-87.60144977,Ellis Ave & 55th St,CHI00583
41.878556,-87.624146,Michigan Ave & Jackson Blvd,CHI00452
41.93625348,-87.6526621,Sheffield Ave & Wellington Ave,CHI00274
41.70012137923888,-87.61225998,Vernon Ave & 107th St,CHI00772
41.93668845,-87.63682902,DuSable Lake Shore Dr & Wellington Ave,CHI00255
41.75182,-87.565211,Phillips Ave & 79th St,CHI00721
41.92729,-87.78523,Narragansett Ave & Wrightwood Ave,CHI00812
41.85008369347577,-87.63214052,Wentworth Ave & 24th St,CHI00409
41.92261,-87.68513,Oakley Ave & Lyndale St,CHI02164
41.92339,-87.65599,Seminary Ave & Belden Ave,CHI02106
41.88085,-87.727907,Karlov Ave & Madison St,CHI01032
41.86722596,-87.61535539,Shedd Aquarium,CHI00533
41.897764,-87.642884,Larrabee St & Kingsbury St,CHI00245
41.76663824,-87.57645011,Jeffery Blvd & 71st St,CHI00780
41.8832,-87.62662,Wabash Ave & Washington St,CHI02108
41.87464,-87.65703,Racine Ave & Congress Pkwy,CHI00265
41.92669,-87.697668,California Ave & Altgeld St,CHI00628
41.794853,-87.618691,Prairie Ave & Garfield Blvd,CHI00346
41.90689,-87.65978,The Salt Shed,CHI02100
41.877613,-87.745405,Cicero Ave & Quincy St,CHI00591
41.70999,-87.5355,Ewing Ave & Burnham Greenway,CHI00851
41.90192,-87.77178,Monitor Ave & Division St,CHI01873
41.93649682,-87.64753866,Clark St & Wellington Ave,CHI00377
41.907066,-87.667252,Ashland Ave & Blackhawk St,CHI00333
41.69501044938143,-87.59871483,Doty Ave & 111th St,CHI00779
41.79402,-87.68577,Artesian Ave & 55th St,CHI01923
41.9924402,-87.7289072,Granville Ave & Pulaski Rd,CHI02053
41.97354,-87.74955,Elston Ave & Carmen Ave,CHI01986
42.032562,-87.679101,Chicago Ave & Washington St,CHI02038
41.87811890091227,-87.6439476,Desplaines St & Jackson Blvd,CHI00518
41.82237727,-87.69975413,Pershing Rd & Sacramento Ave,CHI00912
41.84910969,-87.69513981,California Ave & 23rd Pl,CHI00660
41.756971,-87.624621,State St & 76th St,CHI01030
41.96108,-87.73569,Kildare Ave & Montrose Ave,CHI00609
41.924034,-87.751191,Lavergne Ave & Fullerton Ave,CHI01850
41.733668790714724,-87.55834222,Marquette Ave & 89th St,CHI00871
41.94166,-87.6556,Kenmore Ave & School St,CHI02163
41.747363,-87.580046,South Chicago Ave & Elliot Ave,CHI01315
41.886976,-87.612813,Dusable Harbor,CHI00531
41.79332,-87.73059,Kildare Ave & 55th St,CHI01861
41.70266,-87.53564,Ewing Ave & 106th St,CHI01948
41.98039423,-87.71611496,St. Louis Ave & Balmoral Ave,CHI00659
41.836966,-87.730502,Tripp Ave & 31st St,CHI01862
41.72229074095262,-87.57896841,Constance Ave & 95th St,CHI00880
41.90958,-87.7691175,Mango Ave & North Ave,CHI01872
41.961068,-87.695439,California Ave & Montrose Ave,CHI00300
41.9668559,-87.6430926,Lakefront Trail & Wilson Ave,CHI01209
41.8939139,-87.6417358,Kingsbury St & Erie St,CHI02028
41.727575659299575,-87.63482809,Eggleston Ave & 92nd St,CHI00819
41.841707,-87.626938,State St & 29th St,CHI00231
42.015962,-87.66857,Greenview Ave & Jarvis Ave,CHI01287
41.95326,-87.80714,Harlem Ave & Irving Park Rd,CHI01843
41.886835,-87.62232,Stetson Ave & South Water St,CHI00432
41.885502,-87.716866,Conservatory Dr & Lake St,CHI01170
41.71216410359803,-87.66773343,Walden Pkwy & 100th St,CHI00795
41.877181,-87.627844,State St & Van Buren St,CHI00246
41.78983,-87.7031,Kedzie Ave & 57th St,CHI01925
41.894666,-87.638437,Sedgwick St & Huron St,CHI00241
41.91626,-87.67019,Paulina St & Cortland St,CHI02132
41.87474885,-87.68644528,Western Ave & Congress Pkwy,CHI00653
41.954245,-87.654406,Sheridan Rd & Irving Park Rd,CHI00304
41.75220484941116,-87.66369939,Ashland Ave & 78th St,CHI00957
41.96526,-87.66275,Malden St & Wilson Ave,CHI02151
41.744615,-87.551208,Commercial Ave & 83rd St,CHI00485
41.910158,-87.723831,Springfield Ave & North Ave,CHI01826
41.98736,-87.77805,Austin Ave & Milwaukee Ave,CHI01995
41.9066,-87.64322,Larrabee St & Clybourn Ave,CHI02096
41.8950179,-87.7484986,Lamon Ave & Chicago Ave,CHI01852
41.99023603,-87.69336964,Maplewood Ave & Peterson Ave,CHI00592
41.867491,-87.63219,Delano Ct & Roosevelt Rd,CHI00612
41.99477969,-87.66028453,Broadway & Granville Ave,CHI00563
41.9448,-87.79932,Shabbona Park,CHI01914
41.658413151101065,-87.6107109,Eberhart Ave & 131st St,CHI00864
41.861267,-87.656625,Racine Ave & 15th St,CHI00434
41.878316611830684,-87.64098108,Clinton St & Jackson Blvd,CHI01091
41.886875,-87.62603,Wabash Ave & Wacker Pl,CHI00416
41.97563273,-87.70141944,Francisco Ave & Foster Ave,CHI00638
41.787052970257335,-87.62402973,Wabash Ave & 59th St,CHI02001
41.80769,-87.72472,Komensky Ave & 47th St,CHI01855
41.88871604,-87.64444785,Desplaines St & Kinzie St,CHI00517
41.77372095,-87.60563486,Cottage Grove Ave & 67th St,CHI00582
41.940231918108594,-87.65294373,Wilton Ave & Belmont Ave,CHI00353
41.889715,-87.671966,Wood St & Hubbard St,CHI00499
41.965875,-87.700825,Manor Ave & Leland Ave,CHI00633
41.79292965,-87.64499006,Halsted St & 56th St,CHI00760
41.880317,-87.635185,Franklin St & Monroe St,CHI00449
41.9687297,-87.6962603,Washtenaw Ave & Lawrence Ave,CHI00217
41.870769,-87.625734,Wabash Ave & 9th St,CHI00448
41.764484,-87.720028,Springfield Ave & 71st St,CHI01796
41.8954357,-87.7334818,Kildare Ave & Chicago Ave,CHI01887
41.85353363,-87.70507303,Kedzie Ave & 21st St,CHI00656
41.94595,-87.77888,Meade Ave & Addison St,CHI00874
41.868563,-87.686234,Western Ave & Fillmore St,CHI00768
41.89595435734305,-87.66772807,Ashland Ave & Chicago Ave,CHI00338
41.67064383687979,-87.62258649,State St & 123rd St,CHI00838
41.88917683,-87.63850577,Kingsbury St & Kinzie St,CHI00299
41.743359762253235,-87.62284398,Wabash Ave & 83rd St,CHI00729
41.88338,-87.64117,Clinton St & Washington Blvd,CHI00509
41.880958,-87.616743,DuSable Lake Shore Dr & Monroe St,CHI00374
41.809851,-87.616279,MLK Jr Dr & 47th St,CHI00399
41.870816,-87.631246,Clark St & 9th St (AMLI),CHI01776
41.80781,-87.74569,Lamon Ave & 47th St,CHI01917
41.902997,-87.683825,Leavitt St & Division St,CHI00787
41.79076,-87.6345,Shields Ave & 57th St,CHI01936
41.979461,-87.693013,Lincoln Ave & Balmoral Ave,CHI02149
41.758768,-87.56644,Yates Blvd & 75th St,CHI00573
41.837962,-87.659049,Lock St & 31st St,CHI02091
41.899578,-87.689497,Campbell Ave & Augusta Blvd,CHI02104
41.912732,-87.743636,Kilpatrick Ave & Grand Ave,CHI01889
41.907221,-87.655618,Cherry Ave & Blackhawk St,CHI00718
41.8954653,-87.70612788,Kedzie Ave & Chicago Ave,CHI00657
41.847203,-87.646795,Halsted St & Archer Ave,CHI00426
41.8546868,-87.6308531,Archer Ave & Wentworth Ave,CHI02006
41.92235,-87.70241,Sacramento Ave & Lyndale St,CHI02126
41.75923602425868,-87.66347408,Ashland Ave & 74th St,CHI00809
41.918084,-87.643749,Larrabee St & Armitage Ave,CHI00441
41.97581098,-87.6795099,Damen Ave & Foster Ave,CHI00625
41.884728,-87.619521,Columbus Dr & Randolph St,CHI00345
41.89087,-87.62584,Rush St & Illinois St,CHI02141
41.889375466631684,-87.62707651,State St & Kinzie St,CHI00288
41.931931,-87.677856,Damen Ave & Clybourn Ave,CHI00348
41.88398406,-87.62468398,Michigan Ave & Washington St,CHI01677
41.72714,-87.62886,Wentworth Ave & 92nd St,CHI01924
41.94496,-87.81189,Oketo Ave & Addison St,CHI01819
42.001785,-87.688829,Warren Park West,CHI00602
41.80385,-87.73566,Kilbourn Ave & 49th St,CHI01975
41.939354,-87.683282,Leavitt St & Belmont Ave,CHI00615
41.889906,-87.634266,Wells St & Hubbard St,CHI00332
41.73655301831962,-87.62264416,Wabash Ave & 87th St,CHI00736
41.895313,-87.724738,Harding Ave & Chicago Ave,CHI01853
41.92393131136619,-87.63582453,Lincoln Park Conservatory,CHI00626
41.74307,-87.6437,Halsted St & 83rd St,CHI01999
41.961041,-87.705866,Albany Ave & Montrose Ave,CHI01768
41.93204,-87.6697,Marshfield Ave & Diversey Pkwy,CHI02152
41.95786652415174,-87.64950514,Clarendon Ave & Gordon Ter,CHI00455
41.78040565,-87.59141599,Dorchester Ave & 63rd St,CHI00566
41.961406,-87.676169,Wolcott (Ravenswood) Ave & Montrose Ave,CHI00357
41.952833,-87.649993,Broadway & Sheridan Rd,CHI00476
41.914166,-87.716755,Central Park Ave & Bloomingdale Ave,CHI00702
41.98222975911517,-87.70888656,Kedzie Ave & Bryn Mawr Ave,CHI00646
41.86235,-87.71587,Central Park Ave & Douglas Blvd,CHI01821
41.894887,-87.774704,Austin Blvd & Chicago Ave,CHI00600
41.875806,-87.755285,Laramie Ave & Gladys Ave,CHI00684
41.868968,-87.659141,Throop St & Taylor St,CHI00389
41.764748,-87.693121,California Ave & 71st St,CHI01798
41.96325,-87.679258,Damen Ave & Sunnyside Ave,CHI00459
41.913754,-87.6826658,Milwaukee Ave & The 606,CHI00622
41.884081224846845,-87.65692073,Racine Ave & Randolph St,CHI00320
41.8810317,-87.62408432,Millennium Park,CHI01742
41.932588,-87.636427,DuSable Lake Shore Dr & Diversey Pkwy,CHI00493
41.74763,-87.71945,Springfield Ave & 80th St,CHI01757
41.882664,-87.63253,LaSalle St & Calhoun Pl ,CHI01666
41.910983,-87.638525,Sedgwick St & North Ave,CHI00257
42.01303,-87.70891,North Boundary Park,CHI01820
41.955417,-87.6515,Broadway & Cuyler Ave,CHI02128
41.844218,-87.723347,Harding Ave & 26th St,CHI01822
41.9095392,-87.7338518,Kildare Ave & North Ave,CHI01827
41.93247,-87.64242,Hampden Ct & Diversey Pkwy,CHI02087
41.877917,-87.735737,Kostner Ave & Adams St,CHI01336
41.768938,-87.652934,May St & 69th St,CHI01205
41.89568737,-87.67713508,Damen Ave & Chicago Ave,CHI00316
41.857901,-87.668745,Paulina St & 18th St,CHI00312
41.71331739547703,-87.55109757,Commercial Ave & 100th St,CHI00840
41.79949429,-87.5864499,Lake Park Ave & 53rd St,CHI00559
41.965221,-87.658139,Broadway & Wilson Ave,CHI00272
41.87222873224032,-87.66136386,Loomis St & Lexington St,CHI00238
41.9543646,-87.6479285,Pine Grove Ave & Irving Park Rd,CHI00482
41.76649294,-87.58646088,Stony Island Ave & 71st St,CHI00549
41.86280283744392,-87.7033333,Albany Ave & Douglas Blvd,CHI01869
41.69131919221066,-87.71288574,Lawndale Ave & 111th St,CHI00802
41.93947775040509,-87.66374767,Southport Ave & Belmont Ave,CHI00335
41.796642,-87.625923,State St & 54th St,CHI01078
41.82168,-87.6216,Indiana Ave & 40th St,CHI00256
41.963419,-87.656069,Broadway & Sunnyside Ave,CHI02089
41.918216,-87.656936,Clifton Ave & Armitage Ave,CHI00421
41.99416137,-87.68943828,Western Ave & Granville Ave,CHI00590
41.76571904,-87.60495971,Cottage Grove Ave & 71st St,CHI02049
41.70717027117756,-87.61847198,Indiana Ave & 103rd St,CHI00747
41.66388,-87.622,State St & 127th St,CHI01946
41.93533728,-87.71688929,Central Park Ave & Elbridge Ave,CHI00550
41.68905,-87.62079,Michigan Ave & 113th St,CHI01963
41.89661720040753,-87.62857854,State St & Chicago Ave,CHI01772
41.9881174,-87.7031754,Richmond St & Lincoln Ave,CHI01865
41.856594,-87.627542,State St & 19th St,CHI00676
41.68587705562333,-87.57382393,Big Marsh Park,CHI00858
41.9226,-87.68772,Western Ave & Lyndale St,CHI02129
41.76252,-87.63734,Hamilton Park,CHI01916
41.912919,-87.664169,Elston Ave & Wabansia Ave,CHI00500
41.71893,-87.55112,Commercial Ave & 97th St,CHI01931
41.90297,-87.6313,Clark St & Elm St,CHI00281
41.87593267,-87.63058454,Clark St & Ida B Wells Dr,CHI00216
41.898203,-87.637536,Orleans St & Chestnut St (NEXT Apts),CHI01251
41.79933626,-87.60095811,Ellis Ave & 53rd St,CHI00585
41.830777,-87.632504,Wentworth Ave & 35th St,CHI02033
41.875885,-87.640795,Clinton St & Tilden St,CHI01542
41.876203,-87.624464,Michigan Ave & Ida B Wells Dr,CHI00250
41.92811,-87.69268,Rockwell Ave & Logan Blvd,CHI02130
41.873061087897916,-87.66913489,Paulina St & Flournoy St,CHI00627
41.771611,-87.693331,California Ave & Marquette Rd,CHI01773
41.9855,-87.7682,Central & Elston,CHI02016
41.83867632897121,-87.60883212,Fort Dearborn Dr & 31st St*,CHI02026
41.78407107,-87.61448354,Eberhart Ave & 61st St,CHI00220
41.87441021003816,-87.72609159,Pulaski Rd & Congress Pkwy,CHI01136
41.70958113526255,-87.59023368,Olive Harvey College,CHI00776
41.89636246,-87.65406127,Ogden Ave & Chicago Ave,CHI00275
41.80839,-87.656526,Elizabeth St & 47th St,CHI00693
41.69177385116831,-87.53043115,Burnham Greenway & 112th St,CHI00873
41.91432,-87.75572,Laramie Ave & Bloomingdale Ave,CHI01906
41.88672,-87.65957,Elizabeth St & Fulton St,CHI00280
41.70725037,-87.60766268,Dauphin Ave & 103rd St,CHI00753
41.737848476733404,-87.64489979,Summit Ave & 86th St,CHI00728
41.740407,-87.721907,Pulaski Rd & 84th St,CHI01753
41.69815,-87.62111,Michigan Ave & 108th St,CHI01972
41.8590732,-87.7078929,Spaulding Ave & 16th St,CHI01870
41.925858,-87.638973,Lakeview Ave & Fullerton Pkwy,CHI00469
41.961588,-87.666036,Clark St & Montrose Ave,CHI00562
42.01058656,-87.66241209,Sheridan Rd & Greenleaf Ave,CHI00371
41.957081,-87.664199,Southport Ave & Clark St,CHI00433
41.942275,-87.76695,Central Ave & Roscoe St,CHI01911
41.92365,-87.64894,Halsted St & Belden St,CHI02105
41.882409,-87.639767,Canal St & Madison St,CHI00498
41.902893,-87.687275,Western Ave & Division St,CHI00375
41.886124778383035,-87.67198414,Wood St & Walnut St,CHI02099
41.88139,-87.63542,Franklin St & Madison St,CHI02142
41.913865,-87.648755,Halsted St & Willow St,CHI00407
41.79031,-87.68888,Rockwell St & 57th St,CHI01877
41.78649,-87.69733,Richmond St & 59th St,CHI01824
41.84358,-87.645368,Emerald Ave & 28th St,CHI00373
41.742805,-87.680177,Dan Ryan Woods & 83rd St,CHI01778
41.80183164,-87.6452139,Halsted St & 51st St,CHI00756
41.891578,-87.648384,Milwaukee Ave & Grand Ave,CHI01750
41.819102,-87.643278,Union Ave & Root St,CHI00248
41.917108034789315,-87.71022096,Spaulding Ave & Armitage Ave,CHI00635
41.81313,-87.62585,State St & 45th St,CHI02004
41.88014,-87.6547,Aberdeen St & Monroe St,CHI00321
41.88672,-87.64729,Halsted St & Fulton St,CHI02118
41.979762,-87.67753,Winchester (Ravenswood) Ave & Balmoral Ave,CHI00630
41.892394452962705,-87.67688513,Damen Ave & Grand Ave,CHI00417
41.68507,-87.63361,Eggleston Ave & 115th St,CHI02018
41.88199,-87.63418,Wells St & Madison St,CHI02102
41.68493159519296,-87.64528871,Major Taylor Trail & 115th St,CHI00862
41.872731542263075,-87.63351649,Wells St & Polk St,CHI00606
41.84453112462163,-87.715922,Millard Ave & 26th St,CHI00589
41.852619,-87.626488,Wabash Ave & Cermak Rd,CHI00621
41.967968,-87.650001,Clarendon Ave & Leland Ave,CHI00365
41.9088152,-87.6771937,Damen Ave & Wicker Park Ave,CHI00254
41.902924,-87.637715,Orleans St & Elm St,CHI00263
41.894556,-87.653449,Carpenter St & Huron St,CHI00286
41.892592119709725,-87.61728913,McClurg Ct & Ohio St,CHI00330
41.97541,-87.72452,Avers Ave & Foster Ave,CHI01810
41.906866,-87.626217,Ritchie Ct & Banks St,CHI00544
41.96668636,-87.70805198,Kedzie Ave & Leland Ave,CHI00639
41.75129,-87.5976,Greenwood Ave & 79th St,CHI01031
41.93098,-87.80106,Sayre Ave & Diversey Ave,CHI01871
41.918306,-87.636282,Clark St & Armitage Ave,CHI00474
41.69239474587557,-87.70096064,Kedzie Ave & 110th St,CHI00818
41.70346,-87.62037,Michigan Ave & 105th St,CHI01960
41.91818,-87.64,Hudson Ave & Armitage Ave,CHI02110
41.85418425,-87.61915374,Calumet Ave & 21st St,CHI00560
41.75849,-87.60641,Evans Ave & 75th St,CHI00711
41.89184737210993,-87.6205802,Fairbanks Ct & Grand Ave,CHI00605
41.79296,-87.78052,Mulligan Ave & Archer Ave,CHI01907
41.854966518753926,-87.67569959,Damen Ave & Cullerton St,CHI00267
41.8492,-87.67564,Damen Ave/Coulter St,CHI00624
41.92694,-87.64148,Clark St & Arlington Pl,CHI02109
41.76906172,-87.64461358,Halsted St & 69th St,CHI00218
41.88634906,-87.61751655,Field Blvd & South Water St,CHI00383
42.00454962,-87.68066615,Warren Park East,CHI00620
41.911722,-87.626804,DuSable Lake Shore Dr & North Blvd,CHI00525
41.80094,-87.68676,Campbell Ave & 51st St,CHI01918
42.00445063,-87.6724024,Clark St & Columbia Ave,CHI00754
41.927957,-87.735952,Kostner Ave & Wrightwood Ave,CHI01816
41.836208,-87.613533,Rhodes Ave & 32nd St,CHI00328
42.050491,-87.677821,Chicago Ave & Sheridan Rd,CHI02043
41.9216,-87.65859,Racine Ave & Webster Ave,CHI02144
41.922369,-87.739024,Kilbourn Ave & Belden Ave,CHI01856
41.983593,-87.669154,Clark St & Bryn Mawr Ave,CHI00608
41.838556,-87.608218,Fort Dearborn Dr & 31st St,CHI00222
41.77491,-87.72883,Tripp Ave & 65th St,CHI01867
41.93179,-87.73934,Kilbourn Ave & Diversey Ave,CHI01993
41.9531072,-87.7747326,Marmora Ave & Irving Park Rd,CHI01804
41.90689,-87.68233,Leavitt St & Hirsch St,CHI02107
41.8775,-87.6974,Mozart St & Jackson Blvd,CHI01866
41.93132,-87.638742,Stockton Dr & Wrightwood Ave,CHI00522
41.737335600416664,-87.5485146,Baltimore Ave & 87th St,CHI00860
41.743441,-87.604836,Cottage Grove Ave & 83rd St,CHI01254
41.943403,-87.679618,Seeley Ave & Roscoe St,CHI00475
41.856802,-87.633879,Wells St & 19th St,CHI00782
41.883165,-87.6511,Sangamon St & Washington Blvd,CHI00439
41.96966,-87.6895259,Western Ave & Gunnison St,CHI02148
41.9866081,-87.7187674,Central Park Ave & Ardmore Ave,CHI01863
41.91829556,-87.65218332,Bissell St & Armitage Ave*,CHI02022
41.853214418519656,-87.6318723,Wentworth Ave & Cermak Rd*,CHI02021
41.741966,-87.736179,Scottsdale Park,CHI01754
41.837911,-87.640279,Parnell Ave & 31st St,CHI02092
41.925566,-87.658416,Racine Ave & Fullerton Ave,CHI00273
41.71011,-87.68198,Western Ave & 101st St,CHI01981
41.907781,-87.685854,Claremont Ave & Hirsch St,CHI00404
41.81665889,-87.61941246,Prairie Ave & 43rd St,CHI00545
42.0044482,-87.6985973,Fairfield Ave & Pratt Blvd,CHI01780
41.9058405,-87.7548602,Leamington Ave & Hirsch St,CHI00803
41.80849,-87.69673,Francisco Ave & 47th St,CHI01784
41.83672,-87.72303,Harding Ave & 31st St,CHI01930
41.71870315475741,-87.59703577,Greenwood Ave & 97th St,CHI00879
41.794982,-87.633124,Princeton Ave & Garfield Blvd,CHI00762
41.68100145911039,-87.53793122,Avenue O & 118th St,CHI00868
42.00404,-87.70473,Sacramento Ave & Pratt Blvd,CHI01832
41.894958,-87.764902,Central Ave & Chicago Ave,CHI00598
41.86193049278259,-87.69345045,Washtenaw Ave & Ogden Ave,CHI00629
41.999245,-87.671249,Clark St & Schreiber Ave,CHI00361
41.947326,-87.717582,Drake Ave & Addison St,CHI00536
41.97342,-87.77865,Higgins Ave & Austin Ave,CHI01984
41.894745,-87.756895,Latrobe Ave & Chicago Ave,CHI01300
41.99636,-87.78674,Milwaukee Ave & Highland Ave,CHI02015
41.940775,-87.639192,DuSable Lake Shore Dr & Belmont Ave,CHI00480
41.69254,-87.63374,Eggleston Ave & 111th St,CHI01957
41.953733,-87.740569,Kilbourn Ave & Irving Park Rd,CHI01081
41.7318,-87.55243,Commercial Ave & 90th St,CHI01961
41.71414,-87.6547,Throop St & 99th St,CHI01959
41.967081,-87.679076,Damen Ave & Leland Ave,CHI00381
41.97328682025979,-87.65475959,Sheridan Rd & Argyle St,CHI00270
41.865312,-87.617867,Field Museum,CHI01749
41.92409085,-87.67646007,Winchester Ave & Elston Ave,CHI00599
41.9349097,-87.7667718,Central Ave & Wellington Ave,CHI01759
41.932418,-87.652705,Wilton Ave & Diversey Pkwy*,CHI02052
41.69170975847015,-87.61000156,Cottage Grove Ave & 111th Pl,CHI00842
41.878166,-87.631929,LaSalle St & Jackson Blvd,CHI00447
41.8246,-87.61678,MLK Jr Dr & Pershing Rd,CHI02040
41.80762,-87.73084,Kildare Ave & 47th St,CHI01894
41.869265218438194,-87.67373085,Wood St & Taylor St (Temp),CHI00440
41.86077,-87.73136,Tripp Ave & 15th St,CHI01980
41.886871,-87.648089,Fulton Market,CHI01880
41.92469,-87.7006,Milwaukee Ave & Fullerton Ave,CHI02075
41.67764,-87.64174,Halsted St & 119th St,CHI02005
41.907655,-87.672552,Wood St & Beach Ave,CHI00329
41.74117,-87.54518,Burley Ave & 85th St,CHI01992
41.88318,-87.63511,Franklin St & Washington St,CHI02074
41.799659,-87.657195,Throop St & 52nd St,CHI00696
41.93558,-87.64405,Broadway & Oakdale Ave,CHI02088
41.98404411519213,-87.65228122,Lakefront Trail & Bryn Mawr Ave,CHI00298
41.684595072026184,-87.670708,Homewood Ave & 115th St,CHI00866
41.936083,-87.669807,Ashland Ave & Wellington Ave,CHI00408
41.87502363,-87.63309404,Financial Pl & Ida B Wells Dr,CHI00781
41.86650148,-87.68469707,Ogden Ave & Roosevelt Rd,CHI00580
41.87935636,-87.62979104,Dearborn St & Adams St,CHI00438
41.69922,-87.65869,Vincennes Ave & 107th St,CHI01971
41.94367,-87.64895,Halsted St & Roscoe St,CHI00473
41.907993,-87.631501,Clark St & Schiller St,CHI00462
41.80229465,-87.61805358,Calumet Ave & 51st St,CHI00429
41.867324,-87.648625,Halsted St & Roosevelt Rd,CHI00364
41.68499,-87.65991,Laflin St & 115th St,CHI01956
41.909668,-87.648128,Halsted St & Clybourn Ave,CHI01161
41.788746,-87.601334,Ellis Ave & 58th St,CHI00460
41.903222,-87.634324,Wells St & Elm St,CHI00540
41.94454,-87.654678,Clark St & Newport St,CHI00674
41.94485,-87.82423,Orange Ave & Addison St,CHI00810
41.87770796,-87.63532114,Franklin St & Jackson Blvd,CHI02050
41.9309625,-87.7698856,Mango Ave & Diversey Ave,CHI01762
41.960631,-87.745359,Knox Ave & Montrose Ave,CHI00733
41.816499,-87.606582,Cottage Grove Ave & 43rd St,CHI00445
41.90348607,-87.64335349,Larrabee St & Division St,CHI00575
41.949399,-87.654529,Sheffield Ave & Waveland Ave,CHI00310
41.88462107257936,-87.62783423,State St & Randolph St,CHI00251
41.953393,-87.732002,Avondale Ave & Irving Park Rd,CHI00215
41.867888,-87.623041,Indiana Ave & Roosevelt Rd,CHI00450
41.95848,-87.65507,Sheridan Rd & Buena Ave,CHI00468
41.885637,-87.641823,Clinton St & Lake St,CHI01746
41.89675,-87.63089,Clark St & Chicago Ave,CHI00351
41.72126,-87.65005,Vincennes Ave & 95th St,CHI01912
41.76929309,-87.62819593,Perry Ave & 69th St,CHI00554
41.800434,-87.7247496,Pulaski Rd & 51st St,CHI01876
41.875679,-87.71547,Central Park Blvd & 5th Ave,CHI00542
41.80217,-87.74894,Lawler Ave & 50th St,CHI01860
41.743116,-87.6148,MLK Jr Dr & 83rd St,CHI01241
41.88558,-87.64841,Green St & Lake St ,CHI02081
41.734929,-87.731187,Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),CHI01755
41.81644,-87.7248,Pulaski Rd & Ann Lurie Pl,CHI01950
41.917741,-87.691392,Stave St & Armitage Ave,CHI00412
41.68759,-87.65541,Ada St & 113th Place,CHI00825
41.76218896,-87.55927465,South Shore Dr & 74th St,CHI00221
41.749119,-87.704263,Columbus Ave & 79th St,CHI01805
41.92033,-87.69309,Milwaukee Ave & Rockwell St,CHI00289
41.83472,-87.61797,Calumet Ave & 33rd St,CHI00224
42.063598,-87.69873,Central St Metra,CHI02041
41.97732,-87.83674,Cumberland Ave & Catherine Ave,CHI01985
41.68476,-87.65196,Racine Ave & 115th St,CHI01965
41.890762,-87.631697,LaSalle St & Illinois St,CHI00358
41.9918,-87.67489,Peterson/Ridge Metra,CHI01983
41.990267,-87.70857,Lincoln Ave & Peterson Ave,CHI01868
41.98404461,-87.66027383,Broadway & Ridge Ave,CHI00337
41.939408,-87.723574,Avers Ave & Belmont Ave,CHI00962
41.81620768,-87.63481935,Shields Ave & 43rd St,CHI02047
42.00797192,-87.66550239,Glenwood Ave & Morse Ave,CHI00613
41.764345,-87.684417,Artesian Ave & 71st St,CHI01770
41.9525,-87.66929,Ashland Ave & Grace St,CHI00503
41.92883,-87.668507,Ashland Ave & Wrightwood Ave,CHI00276
41.9035529,-87.6704292,Paulina St & Division St,CHI00244
41.809835,-87.599383,Greenwood Ave & 47th St,CHI00422
41.9019,-87.76389,Pine Ave & Division St,CHI01926
41.87862,-87.66913,Paulina St & Adams St,CHI02136
41.885928,-87.73541,Kostner Ave & Lake St,CHI00677
41.70492556499764,-87.65686811,Vincennes Ave & 104th St,CHI00861
41.87359967,-87.70487075,Kedzie Ave & Harrison St,CHI00569
41.9615,-87.75489,Milwaukee Ave & Agatite Ave,CHI01938
41.89008,-87.65597,May St & Hubbard St,CHI02166
41.9102148,-87.6823525,Leavitt St & North Ave,CHI00428
41.912133,-87.634656,Wells St & Concord Ln,CHI00396
42.064854,-87.715297,Lincolnwood Dr & Central St,CHI02045
41.66338,-87.63429,Parnell Ave & 127th St,CHI01940
41.9091754,-87.7522545,Lawler Ave & North Ave,CHI01830
42.039742,-87.699413,Valli Produce - Evanston Plaza,CHI00977
41.86815,-87.7276,Karlov Ave & Fillmore St,CHI01997
41.785861,-87.604553,Drexel Ave & 60th St,CHI01902
41.73054,-87.54558,Burley Ave & 91st St,CHI01966
41.71982,-87.53542,Ewing Ave & 97th St,CHI01991
41.7178783,-87.56459177,Bradley Park,CHI00854
41.79499,-87.72361,Pulaski Rd & 54th St,CHI01895
41.729285157254864,-87.61103153,Eberhart Ave & 91st St,CHI00790
41.806273,-87.606643,Cottage Grove Ave & 49th St,CHI00488
41.94947274088333,-87.64645278,Pine Grove Ave & Waveland Ave,CHI00354
41.968235,-87.6596548,Racine Ave & Broadway,CHI02127
41.75797,-87.63121,Vincennes Ave & 75th St,CHI00689
41.69211,-87.6489,Major Taylor Trail & 111th St,CHI02010
42.012342,-87.688243,Oakley Ave & Touhy Ave,CHI00603
41.93783,-87.80788,Oconto Ave & Belmont Ave,CHI01921
